Label,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20,Sample_21,Sample_22,Sample_23,Sample_24,Sample_25,Sample_26,Sample_27,Sample_28,Sample_29,Sample_30,Sample_31,Sample_32,Sample_33,Sample_34,Sample_35,Sample_36,Sample_37,Sample_38,Sample_39,Sample_40,Sample_41,Sample_42,Sample_43,Sample_44,Sample_45,Sample_46,Sample_47,Sample_48,Sample_49,Sample_50
k,2850.2119815668207,1749.1783806878873,1698.4268318735312,1697.0517899105807,1722.5525681325726,1751.4284493545335,1755.8035828730126,1819.8055360576188,1830.8058717612232,1855.056611835078,1826.8057496871852,1831.305887020478,1882.432447279275,1885.3075350199897,2073.1882686849576,2127.56492812891,2092.813867610706,2187.816766869106,2366.8222296823023,2365.822199163793,2353.446821497238,2442.824549089022,2595.579210791345,2799.085421308024,3103.469710379345,3122.5952940458387,3045.9679555650505,3171.346781823176,3227.598498489334,3316.8512222663044,3315.9761955626086,3322.1013824884794,3342.47700430311,3330.60164189581,3317.7262489700006,3316.476210821864,3332.9767143772697,3335.4767906735437,3340.6019470809047,3337.851863155004,3352.852320932646,3354.477370525224,3330.3516342661824,3341.976989043855,3301.225745414594,3299.225684377575,3318.9762871181374,3254.849330118717,3258.9744560075687,3166.846644489883
l,2704.3325296792505,2170.941251869259,2168.066164128544,2179.066499832148,2217.6926786095764,2235.8182317575606,2133.8151188695942,2070.438184759056,2130.690023499252,2218.442701498459,2301.070223090305,2236.318247016816,2345.946592608417,2471.7004303109834,2531.702261421552,2472.825464644307,2486.950895718253,2423.3239539780875,2563.2032227546006,2658.206122013001,2621.2049928281504,2573.328531754509,2640.830591753899,2709.3326822717977,2751.9589831232643,2686.8319956053347,2724.3331400494403,2708.7076631977297,2740.3336283455915,2856.2121646778774,2852.337046418653,2868.837549974059,2866.087466048158,2700.0823999755853,2435.074312570574,2351.6967680898465,2406.0734275337995,2187.066743980224,2235.6932279427474,2317.1957152012696,2415.073702200385,2406.6984466078675,2482.200750755333,2448.574724570452,2306.69539475692,2411.323587755974,2459.825067903684,2532.077272865993,2477.950621051668,2370.8223517563406
m,1976.8103274636069,1707.0520950956757,1716.3023773918885,1859.3067415387436,1913.683400982696,1862.3068330942715,1946.4344004638813,2114.064516129032,2091.93884090701,2272.944364757225,2239.818353831599,2391.8229926450394,2302.695272682882,2258.568926053652,2280.819605090487,2349.071687978759,2280.9446089053013,2262.1940366832487,2246.3185522019103,2251.9437238685264,2366.6972258674887,2489.3259681997133,2582.703817865536,2487.325907162694,2493.701101718192,2416.448744163335,2528.202154606769,2457.950010681478,2515.2017578661457,2467.9503158665734,2427.9490951261946,2410.6985686819057,2451.0748008667256,2595.954222235786,2901.463545640431,3133.4706259346294,3236.4737693411057,3359.602526932585,3416.10425122837,3337.476851710562,3353.7273476363416,3452.9803765984075,3512.482192449721,3506.1069978942232,3521.60747093112,3412.479140598773,3377.8530838953825,3281.475142674032,3293.3505050813314,3304.600848414563
n,2742.083681752983,2275.444441053499,2328.946073793756,2319.94579912717,2390.447950682089,2308.9454634235663,2211.69249549852,2123.689809869686,2108.1893368327896,2068.5631275368514,2117.0646076845605,2125.1898556474503,2117.5646229438157,2082.9385662404247,1823.0556352427748,1795.6797997985775,1853.6815698721275,1867.4319895016329,1960.059816278573,1916.808496353038,1955.55967894528,2018.436597796564,1923.3086947233496,2001.4360789819025,1940.4342173528244,2091.4388256477555,2195.1919919431134,2046.3124485000155,2170.941251869259,2174.066347239601,2195.817011017182,2340.571428571429,2321.5708487197485,2455.5749382000186,2515.076754051332,2342.32148197882,2167.1911374248484,2152.065675832393,2270.194280831324,2369.572313608204,2323.3209021271405,2442.699545274209,2495.076143681142,2514.5767387920773,2589.329020050661,2693.707205420087,2691.207129123814,2730.0833155308696,2762.2092959379866,2789.085116122929
o,2205.442304757836,2100.9391155735952,2007.8112735374004,1992.935819574572,1814.6803796502577,1755.4285714285716,1765.4288766136665,1972.310190130314,2065.188024536882,2039.3122348704487,1939.184179204688,2051.3126010925625,2039.562242500076,1968.560075685904,2033.5620593890196,2074.813318277535,2311.8205511642814,2847.8369090853603,3003.4666585283976,2999.0915250099188,2888.588152714621,2926.714316232795,3149.846125675222,3292.225470748009,3409.479049043245,3437.354899746697,3546.233222449416,3388.353404339732,3364.9776909695734,3269.599780266732,3222.0983306375315,3227.723502304148,3238.098818933684,3305.8508865627005,3316.476210821864,3376.3530381176183,3405.9789422284616,3383.3532517471845,3441.6050294503616,3439.104953154088,3276.724997711112,3275.97497482223,3227.3484908597065,3220.2232734153263,3161.471480452895,3112.4699850459306,3180.347056489761,3160.596453749198,3069.218665120396,2985.7161168248545
p,2217.567674794764,1825.9307229834897,1778.8042847987304,1735.5529648731956,1788.5545823541977,1925.183751945555,1941.3092440565208,1908.558244575335,1850.0564592425303,1869.9320657979065,1955.684682760094,1948.559465315714,1884.30750450148,1867.4319895016329,1878.5573290200507,1841.681203650014,1846.681356242561,1850.5564745017853,1862.3068330942715,1820.18054750206,1908.933256019776,1864.556901760918,1849.3064363536485,1805.8051087984863,1889.4326609088407,1865.5569322794277,1776.3042085024567,1827.30576494644,1824.305673390912,1822.180608539079,1795.5547959837645,1809.055207983642,1848.431409649953,1846.681356242561,1919.6835840937529,1902.0580462050236,1891.3077181310464,1948.6844691305275,2038.4372081667527,2072.3132419812614,2042.5623340556049,1971.1851557969908,2068.18811609241,2083.188573870052,2092.813867610706,2027.1868648335208,2132.690084536271,2133.4401074251537,2085.4386425366984,2084.438612018189
q,2648.33082064272,3018.46711630604,3148.971098971526,3154.0962553788872,3199.722647785882,3158.846400341807,3119.470198675497,3107.594836268197,3128.220465712455,3197.59758293405,3233.3486739707632,3255.9743644520404,3261.0995208594013,3242.223944822535,3193.972472304453,3181.8471022675253,3102.3446760460224,3082.344065675833,3093.219397564623,3082.469069490646,3036.967680898465,2976.2158268990142,2874.7127292703026,2949.3400067140724,2885.0880458998386,2564.5782647175515,2493.451094088565,2462.5751518295847,2420.573870052187,2383.8227484969634,2182.816614276559,2146.1904965361496,2095.813959166235,2122.314767906736,2128.6899624622333,2124.9398480178224,2130.190008239998,2000.061037018952,2108.439344462417,2157.940855128636,1960.934842982269,1933.559007538072,1903.30808435316,1836.056031983398,1772.304086428419,1771.9290749839777,1776.679219946898,1784.4294564653462,1763.3038117618337,1756.8036133915218
r,2018.6866054261911,2664.206305124057,3115.095065157018,3188.722312082278,3287.1003143406474,3259.34946745201,3216.723166600543,3174.096865749077,3208.8479262672813,3232.098635822627,3373.727958006531,3292.3504745628225,3210.222968230232,3267.9747306741538,3297.7256385998107,3291.2254402295,3358.1024811548205,3425.3545335245826,3425.60454115421,3412.35413678396,3430.604693746757,3439.7299722281564,3431.3547166356398,3458.85555589465,3458.2305368205816,3448.230231635487,3450.2302926725056,3449.3552659688103,3444.8551286355173,3443.355082857753,3441.855037079989,3439.604968413343,3447.855220191046,3430.729697561571,3441.105014191108,3442.980071413312,3431.229712820826,3428.6046327097383,3395.72862941374,3376.478041932432,3340.7269508957183,3131.4705648976105,3147.471053193762,3041.21781060213,2963.8404492324594,2984.0910672322766,2957.465254676961,2902.213568529313,2861.212317270424,2859.5872676778467
s,2252.6937467574085,2046.1874446852016,2121.6897488326667,2518.951872310556,2575.0785851619007,2597.4542680135505,2643.8306833094275,2694.207220679342,2809.2107303079315,2994.091372417371,3087.8442335276345,3136.595721304971,3248.099124118778,3288.225348673971,3291.100436414685,3246.099063081759,3270.849818414869,3313.476119266335,3353.227332377087,3302.6007873775443,3278.8500625629445,3311.2260505996887,3287.1003143406474,3328.351573229164,3351.477278969695,3311.851069673757,3392.8535416730247,3414.6042054506056,3398.2287057100134,3395.853633228553,3433.9797967467266,3437.979918820765,3416.3542588579976,3372.977935117649,3409.2290414136173,3434.604815820795,3433.1047700430317,3443.730094302194,3428.97964415418,3415.9792474135565,3410.3540757469405,3409.6040528580584,3403.9788811914427,3401.103793450728,3407.728995635853,3399.103732413709,3409.104037598804,3367.727774895474,3400.6037781914733,3361.102572710349
t,2911.9638660847804,2312.5705740531635,2306.5703909421063,2135.0651570177315,2209.8174382763145,2326.4459974974825,2428.699118015076,2387.572862941374,2371.697378460036,2368.197271645253,2198.9421063875243,2135.5651722769862,2068.18811609241,1972.435193945128,2030.311960203864,2101.189123203223,2107.564317758721,2057.8127994628744,2007.936277352214,2033.937070833461,2050.312570574053,2058.68782616657,2037.1871700186164,1984.8105716116825,1973.4352244636373,2000.8110599078336,2131.4400463881348,2118.314645832698,1898.5579393902403,1817.5554673909728,1843.8062685018465,1908.308236945708,1868.182012390515,1817.9304788354136,1836.1810357982115,1868.4320200201423,1890.4326914273508,1870.557084871975,1861.5568102053892,1836.80605487228,1831.6808984649192,1882.5574510940885,1951.4345530564287,1868.932035279397,1850.5564745017853,1865.3069246498003,1877.932309945982,1799.6799218726158,1764.803857539598,1772.179082613605
u,2015.5615100558489,3178.7220068971837,3217.223181859798,3192.2224188970613,3101.4696493423257,3181.8471022675253,3298.475661488693,3346.727134006775,3373.477950376904,3381.6031983397934,3399.603747672964,3380.978179265725,3364.102664265877,3355.8524124881737,3374.8529923398546,3384.6032898953217,3335.726798303171,3301.3507492294075,3315.601184118168,3346.2271187475208,3302.850795007172,3298.475661488693,3223.848384044923,3271.22482985931,3292.475478377636,3309.726004821925,3298.72566911832,3218.723227637562,3255.2243415631583,3280.600115970336,3256.474379711295,3271.474837488937,3212.2230292672507,3222.848353526414,3232.8486587115085,3215.7231360820338,3187.847285378581,3170.596758934294,3238.7238380077515,3295.4755699331645,3223.098361156041,3296.1005890072333,3343.1020233771783,3334.976775414289,3360.227546006653,3366.22772911771,3341.2269661549726,3312.9761040070803,3322.4763939329205,3339.601916562395
v,3183.7221594897305,2424.07397686697,2220.817773979919,2128.6899624622333,2148.190557573168,2199.192114017151,2302.445265053255,2212.1925107577745,2252.943754387036,2119.564683980834,2039.562242500076,2005.811212500381,2083.4385814996795,2117.439619129002,2206.192327646718,2178.5664845728934,2160.190923795282,2207.1923581652272,2264.069093905454,2203.942258980071,2166.6911221655937,2204.4422742393263,2208.6924039429914,2136.0651875362405,2117.814630573443,1803.055024872585,1753.3035065767388,1756.1785943174534,1758.0536515396589,1810.68025757622,1817.6804712057865,1599.6738181707206,1567.922849208045,1612.2992034669026,1688.4265266884363,1776.679219946898,1861.431806390576,1876.557267983032,1889.4326609088407,1941.559251686148,1965.309976500748,1804.1800592059085,1754.428540910062,1751.9284646137885,1814.0553605761893,1821.6805932798245,1895.4328440198983,1918.6835535752436,1961.6848658711508,1943.809320352794
w,2479.450666829432,3292.975493636891,3299.8507034516438,3270.0997955259863,3275.97497482223,3228.723532822657,3099.5945921201205,3147.971068453017,3159.846430860317,3094.46943571276,2994.091372417371,2991.966307565539,2971.965697195349,2854.2121036408585,2802.2105166783654,2767.334452345348,2636.580462050233,2483.7007965330977,2292.06994842372,2237.568285164953,2224.317880794702,2159.690908536027,2147.8155461287265,2108.8143559068576,2099.814081240273,2080.563493758965,1936.309091463973,1898.4329355754269,1794.5547654652548,1741.678151799066,1730.9278237250892,1761.1787469100009,1848.181402020325,1874.932218390454,1937.8091372417373,2023.5617542039247,2033.1870479445784,1990.0607318338573,1976.1853083895385,2295.320047608875,2322.5708792382584,2274.1944029053625,2345.8215887936035,2396.448133793145,2397.073152867214,2428.82412182989,2508.076540421766,2522.701986754967,2521.0769371623887,2560.2031311990727
x,2981.84099856563,3321.10135196997,3320.351329081088,3309.726004821925,3322.4763939329205,3343.8520462660604,3325.351481673635,3271.474837488937,3240.34888760033,3108.094851527452,3129.720511490219,3080.8440198980684,3113.345011749626,3115.470076601459,3156.22132023072,3184.72219000824,3068.468642231513,3075.46885586108,3180.347056489761,2898.588457899716,2815.085909604175,2832.711447492905,2922.2141788995023,2891.088229010895,3012.0919217505416,3087.7192297128213,2919.4640949736013,2832.836451307718,2882.2129581591234,2914.088930936613,2981.84099856563,3007.091769157995,3011.5919064912864,3018.0921048615987,3014.466994232002,2987.3411664174323,2927.21433149205,2905.213660084841,2831.5864131595813,2789.335123752556,2762.0842921231724,2798.085390789514,2756.2091128269294,2698.957365642262,2668.456434827723,2720.9580370494705,2688.0820337534715,2725.958189642018,2757.58415478988,2718.957976012452
y,2240.943388164922,1889.0576494644004,1808.0551774651328,1753.5535142063663,1687.6765037995542,1677.551194799646,1685.3014313180945,1706.427076021607,1718.9274575029754,1734.4279305398725,1752.428479873043,1760.3037202063051,1775.6791894283883,1783.4294259468363,1807.0551469466232,1846.30634479812,1832.3059175389876,1816.4304330576492,1810.68025757622,1812.0552995391704,1803.6800439466533,1800.9299600207528,1801.3049714651936,1808.680196539201,1813.05533005768,1879.6823633533736,1873.5571764275032,1845.306314279611,1891.5577257606735,1945.6843775749992,1964.434949797052,1999.186010315256,2014.0614642780847,2113.689504684591,2256.81887264626,2149.190588091678,2220.4427625354783,2265.194128238777,2269.444257942442,2388.072878200629,2470.700399792474,2468.075319681387,2488.0759300515765,2428.449110385449,2492.076052125614,2540.3275246436965,2570.453444013794,2574.8285775322734,2650.830896938993,2715.9578844569232
z,3298.475661488693,3390.853480636006,3290.350413525804,3140.845851008637,3112.5949888607447,3180.222052674947,3126.595416119877,3180.347056489761,3131.2205572679827,2981.340983306375,2971.965697195349,2906.963713492233,2926.339304788354,2732.5833918271437,2531.452253791925,2280.56959746086,2285.694753868221,2311.195532090213,2241.318399609363,2146.315500350963,1993.310831019013,1948.559465315714,1978.9353923154397,1965.559984130375,1993.810846278268,1953.684621723075,1964.9349650563067,1977.6853541673024,2022.5617236854152,1959.8098086489456,1893.4327829828792,1895.1828363902707,1920.808618427076,1921.183629871517,1945.3093661305584,1973.18521683401,1919.93359172338,1951.80956450087,1987.5606555375837,1999.0610065004423,1908.558244575335,1902.433057649465,1834.6809900204476,1792.054689168981,1832.1809137241737,1871.9321268349252,1859.931760612812,1848.68141727958,1802.4300057985167,1819.8055360576188
0,2080.438489944151,2555.953001495407,2782.084902493362,2851.7120273445844,2781.709891048921,2852.962065492721,3011.2168950468463,2964.590472121342,2968.9656056398208,3118.595171971801,3205.5978270821256,3210.4729758598587,3286.8503067110205,3287.7253334147163,3255.099337748344,3222.848353526414,3224.973418378246,3153.721243934446,3079.968993194372,3136.2207098605304,3068.593646046328,3169.721732230598,3242.098941007721,3272.3498641926326,3254.59932248909,3294.475539414655,3318.226264229255,3304.7258522293773,3299.225684377575,3306.350901821955,3311.476058229316,3300.100711081271,3293.6005127109597,3295.975585192419,3281.725150303659,3289.1003753776668,3280.1001007110817,3259.8494827112645,3228.0985137485886,3207.2228766747035,3151.846186712241,3188.222296823023,3160.596453749198,3138.7207861568045,3090.9693288979765,3176.096926786096,3208.9729300820945,3177.971984008301,3175.7219153416545,3194.347483748894
1,3359.10251167333,1994.0608539078955,1900.5580004272592,1905.8081606494336,1901.058015686514,1880.432386242256,1826.430738242744,1880.1823786126288,1926.3087862788784,1901.5580309457685,1876.9322794274728,1926.3087862788784,1912.808374279,1890.1826837977237,1846.1813409833064,1939.809198278756,1988.6856898709068,2084.938627277444,2061.312906277658,1893.5577867976929,1789.4296090578937,1779.6793115024263,1765.928891872921,1797.179845576342,1762.9288003173924,1763.1788079470198,1765.0538651692254,1857.6816919461653,1903.558091982788,1904.183111056856,1855.056611835078,1843.181249427778,1811.3052766502883,1842.6812341685236,1837.681081575976,1836.3060396130252,1853.3065584276865,1910.5583056123544,1889.932676168096,1921.058626056704,1926.9338053529468,1887.557603686636,1921.9336527603991,1948.3094576860867,2001.1860713522756,2086.438673055208,2144.690450758385,2233.06814783166,2353.071810052797,2305.945371868038
2,1934.684041871395,2274.4444105349894,2435.6993316446424,2548.4527726065858,2476.0755638294627,2431.074190496536,2318.5707571642206,2246.9435712759787,2196.6920377208776,2178.44148075808,2133.4401074251537,2263.1940672017577,2356.57191686758,2277.9445173497725,2205.0672933133947,2135.315164647359,2124.3148289437545,2072.188238166448,2098.5640430921358,2077.1883907589954,2025.1868037965028,1977.6853541673024,2127.4399243140965,2161.9409772026734,2256.0688497573783,2351.071749015778,2505.2014526810517,2588.829004791406,2600.0793481246374,2766.0844141972107,2693.45719779046,2599.704336680197,2562.3281960509053,2484.8258308664203,2503.45139927366,2432.4492324594867,2499.576281014435,2402.948332163457,2354.946867275002,2390.697958311716,2459.4500564592427,2365.322183904538,2465.7002471999267,2424.949003570666,2353.6968291268654,2361.947080904569,2347.6966460158083,2273.9443952757347,2206.317331461532,2364.3221533860287
3,2915.713980529191,3023.5922727134007,3217.8482009338663,3301.975768303476,3296.9756157109287,3256.724387340922,3269.9747917111727,3206.8478652302624,3152.971221045564,3159.096407971435,3128.095461897641,3196.2225409710986,3189.347331156346,3145.595995971557,3160.596453749198,3110.09491256447,3136.595721304971,3133.7206335642563,3203.0977507858515,3234.8487197485274,3160.596453749198,3110.9699392681664,3127.595446638386,3101.59465315714,3198.597613452559,3314.726157414472,3334.851771599475,3317.476241340373,3345.7271034882656,3370.7278664510027,3426.6045716727194,3440.8550065614795,3431.479720450453,3415.7292397839287,3404.978911709952,3385.2283089693897,3333.601733451338,3315.226172673727,2961.965392010254,2864.4624164555803,2964.715475936155,2901.713553270058,2859.087252418592,2777.5847651600698,2804.5855891598253,2923.4642170476395,2645.95574816126,2478.70064394055,2301.8202459791864,2194.6919766838582
4,1984.935575426496,1844.5562913907288,1832.805932798242,1916.808496353038,1957.8097476119267,2121.6897488326667,2178.44148075808,2152.5656910916477,2098.5640430921358,2238.4433118686484,2250.068666646321,2221.4427930539878,2243.5684682760093,2364.8221686452835,2467.4503006073187,2402.1983092745745,2559.078096865749,2515.3267616809594,2622.330027161474,2882.08795434431,2907.0887173070464,3021.092196417127,3106.0947904904324,3108.344859157078,3166.846644489883,3204.597796563616,3249.4741660817285,3344.352061525315,3433.4797814874723,3479.3561815240946,3501.231849116489,3500.606830042421,3509.6071047090063,3588.984527115696,3487.2314218573565,3441.105014191108,3408.7290261543626,3401.103793450728,3407.728995635853,3394.978606524857,3362.727622302926,3315.35117648854,3258.3494369335,3230.0985747856075,3160.0964384899444,3053.968199713126,3021.967223120823,3113.345011749626,3068.8436536759546,2921.964171269876
5,2024.8117923520613,1768.928983428449,2178.1914731284523,2289.444868312632,2291.319925534837,2310.820520645772,2395.948118533891,2542.452589495529,2475.200537125767,2612.954741050447,2538.3274636066776,2646.4557634205144,2607.2045655690176,2690.0820947904904,2668.9564500869774,2574.328562273018,2563.453230384228,2476.0755638294627,2398.9482100894197,2391.6979888302253,2539.327494125187,2664.8313241981264,2579.578722495193,2502.8263801995918,2614.704794457839,2650.330881679739,2767.209448530534,2892.5882747886594,3011.091891232032,2993.4663533433027,2941.4647663808096,2928.2143620105594,2909.8388012329483,2858.5872371593373,2782.3349101229896,2748.583880123295,2820.7110812707906,2953.715140232551,2870.587603381451,3025.7173375652337,2997.4664754173405,2924.3392437513357,3012.466933194983,2932.8395031586656,2915.4639728995635,2941.2147587511827,3173.096835230568,3190.4723654896693,3242.598956266976,3353.3523361919006
6,3217.223181859798,1901.1830195013276,1884.30750450148,1936.4340952787863,1934.8090456862085,2002.9361247596669,2078.188421277505,2159.9409161656545,2238.4433118686484,2238.4433118686484,2399.9482406079287,2625.8301339762565,2710.457716605121,3075.9688711203344,3099.5945921201205,3247.5991088595238,3279.350077822199,3316.1011993774227,3329.351603747673,3394.228583635976,3412.479140598773,3414.3541978209787,3417.10428174688,3418.104312265389,3428.7296365245525,3439.604968413343,3439.7299722281564,3435.4798425244912,3424.604510635701,3435.10483108005,3431.979735709708,3425.8545487838373,3434.854823450423,3430.9797051911987,3434.479812005982,3431.979735709708,3397.228675191504,3397.9786980803856,3404.8539078951385,3400.2287667470323,3360.4775536362804,3299.8507034516438,3306.225898007141,3231.098605304117,3235.348735007782,3192.3474227118745,3220.34827723014,3206.347849971008,3174.096865749077,3070.2186956389046
7,2734.958464308603,2634.955412457656,2555.0779747917118,2415.073702200385,2568.328379161961,2718.707968382824,2228.31800286874,2134.815149388104,2175.6913968321787,2176.9414349803155,2220.692770165105,2231.568102053896,2155.565782647176,2167.1911374248484,2222.0678121280557,2291.4449293496505,2283.9447004608296,2287.069795831172,2310.9455244605856,2165.941099276712,2137.3152256843773,2089.3137607959225,2104.314218573565,2072.4382457960755,2080.188482314524,2069.4381542405467,1909.0582598345895,1916.933500167852,1893.932798242134,1836.80605487228,1833.5559556871244,1795.4297921689504,1790.8046510208442,1792.6797082430494,1788.4295785393842,1803.055024872585,1796.5548265022735,1792.054689168981,1796.804834131901,1798.9298989837337,1797.179845576342,1800.0549333170568,1809.930234687338,1797.8048646504103,1793.5547349467454,1794.054750206,1788.8045899838253,1791.4296700949126,1799.554918057802,1792.6797082430494
8,1947.3094271675773,3259.974486526078,3174.4718771935177,3167.346659749138,3179.5970336008786,3193.472457045198,3206.347849971008,3196.8475600451675,3167.9716788232063,3221.9733268227183,3205.4728232673115,3233.973693044832,3229.7235633411665,3207.2228766747035,3228.4735251930297,3201.722708822901,3243.9739982299266,3236.598773155919,3199.0976287118137,3209.5979491561634,3266.0996734519485,3291.850459303568,3290.975432599872,3261.3495284890287,3246.7240821558275,3295.350566118351,3326.4765160069583,3319.976317636647,3288.7253639332257,3309.475997192297,3291.850459303568,3269.7247840815457,3216.723166600543,3176.346934415724,3189.597338785974,3179.2220221564376,3193.097445600757,3221.598315378277,2986.7161473433634,2868.712546159246,2778.8348033082066,2757.0841395306256,2862.212347788934,2803.460554826502,2795.9603259376813,2756.2091128269294,2659.3311563463244,2959.715323343608,3056.093264564958,3193.472457045198
9,3289.600390636921,2944.4648579363384,2655.0810266426597,2657.5811029389324,2502.5763725699635,2614.329783013398,2460.7000946073795,2306.320383312479,2170.3162327951904,2164.5660573137607,2167.441145054476,2206.317331461532,2229.193029572436,2271.1943113498337,2153.065706350902,2167.691152684103,2156.4408093508714,2120.43971068453,2082.563554795984,2018.8116092410048,1954.559648426771,1976.1853083895385,1953.3096102786335,1970.9351481673636,2013.3114413892029,1952.0595721304967,1936.309091463973,1942.3092745750296,1950.6845301675469,1981.1854609820853,2032.062013611255,2083.188573870052,2052.062623981445,2132.065065462203,2102.4391613513594,1836.5560472426528,1816.930448316904,1834.9309976500747,1829.930845057528,1835.0560014648884,1827.4307687612536,1824.93069246498,1852.806543168432,1779.9293191320537,1768.8039796136356,1801.5549790948207,1805.0550859096045,1778.4292733542895,1767.3039338358717,1761.0537430951874
a,1922.0586565752128,3278.225043488876,3335.9768059327985,3348.852198858608,3272.5998718222604,3172.84682760094,2935.964598529008,2518.076845606861,2234.9432050538653,2014.0614642780847,1861.5568102053892,1816.180425428022,1948.9344767601551,2158.190862758263,2499.451277199621,2781.584887234107,3018.342112491226,3243.2239753410445,3366.9777520065923,3300.2257148960844,3087.7192297128213,2803.335551011689,2462.7001556443984,2102.0641499069184,1855.431623279519,1799.179906613361,1868.3070162053289,2033.6870632038333,2367.322244941557,2765.084383678701,3043.092867824336,3309.6010010071104,3360.227546006653,3235.0987273781548,2971.090670491653,2569.5784173100988,2224.94289986877,1932.308969389935,1758.5536667989134,1867.056978057192,2101.189123203223,2482.3257545701467,2876.3377788628804,3152.7212134159367,3143.2209234900965,3120.2202215643792,3102.9696951200904,3174.096865749077,3118.7201757866146,3136.2207098605304
b,2753.3340250862148,2553.32792138432,2498.2012390514847,2519.3268837549977,2368.0722678304387,2437.074373607593,2470.450392162847,2507.7015289773244,2487.075899533067,2387.572862941374,2263.444074831385,2281.694631794183,2384.1977599414045,2262.5690481276893,2295.1950437940613,2323.3209021271405,2373.322428052614,2431.9492172002324,2462.5751518295847,2421.0738853114417,2314.5706350901823,2340.821436201056,2254.068788720359,2151.190649128697,2182.566606646931,2216.1926328318123,2280.4445936460465,2370.197332682272,2382.6977141636403,2455.824945829646,2456.949980162969,2459.70006408887,2543.327616199225,2398.698202459792,2414.198675496689,2466.200262459181,2459.0750450148016,2352.8218024231696,2376.0725119785147,2448.82473220008,2498.826258125553,2463.200170903653,2384.1977599414045,2450.3247779778435,2459.0750450148016,2525.2020630512407,2669.70647297586,2747.9588610492265,2844.7118137150183,2906.8387096774195
c,2168.8161870174263,1748.5533616138189,1775.5541856135749,1823.430646687216,1933.934018982513,2025.9368266853849,1991.810785241249,1968.9350871303443,1973.060213019196,2069.813165684988,2192.69191564684,2215.817621387371,2182.0665913876765,2402.3233130893886,2413.323648792993,2378.6975920896025,2370.6973479415265,2375.5724967192605,2455.824945829646,2531.702261421552,2502.076357310709,2551.077852717673,2572.7035126804403,2544.327646717734,2594.704184087649,2696.332285531175,2833.711478011414,2787.585070345164,2921.339152195807,2933.714529862362,2925.2142704550306,2919.2140873439744,3152.096194341869,3241.72392956328,3217.0981780449847,3195.5975218970307,3121.5952635273293,3180.597064119388,3185.972228156377,3120.470229194006,3135.84569841609,3271.099826044496,3293.1004974517045,3322.226386303293,3310.9760429700614,3276.099978637044,3259.724478896451,3258.224433118686,3257.224402600177,3249.0991546372875
d,3225.973448896756,1755.4285714285716,1818.555497909482,1885.5575426496168,2008.936307870724,2045.4374217963195,2054.6877040925324,2185.0666829432053,2397.198156682028,2521.0769371623887,2500.576311532945,2524.8270516068,2506.826502273629,2427.574083681753,2410.8235724967194,2411.823603015229,2462.7001556443984,2852.7120578630943,2844.0867946409494,2837.4615924558248,2980.2159489730525,3058.9683523056733,3035.717642750328,3084.469130527665,3078.843958861049,3064.8435316019163,2933.0895107882934,2876.087771233253,3003.966673787652,3022.21723075045,3033.2175664540546,3039.717764824366,3052.093142490921,3096.094485305337,3082.8440809350877,3047.843012787256,3012.0919217505416,2991.34128849147,2936.2146061586354,2953.965147862178,2874.8377330851163,3013.091952269051,3069.843684194464,2998.591509750664,3030.4674825281536,2933.9645374919887,2975.3408001953185,2909.338785973693,2833.086458937345,2721.3330484939115
e,3128.345469527268,3214.7231055635243,3177.3469649342323,3209.5979491561634,3202.722739341411,3187.972289193396,3149.971129490036,3141.595873897519,3171.47178563799,3190.0973540452283,3217.4731894894253,3211.473006378368,3246.974089785455,3212.7230445265054,3094.5944395275733,3131.345561082797,3068.593646046328,3050.5930967131567,2952.090090639973,2869.462569048128,2967.5905636768703,2887.088106936857,2945.089877010407,2854.4621112704854,2686.5819879757078,2731.45835749382,2749.708914456618,2728.0832544938507,2742.7087008270514,2778.9598071230203,2858.0872219000826,2678.2067323831902,2745.4587847529524,2762.2092959379866,2460.2000793481247,2281.444624164556,2171.9412823877683,2143.065401165807,2116.4395886104926,2256.9438764610736,2402.0733054597617,2297.945127719962,2197.692068239387,2161.315958128605,2039.3122348704487,2037.8121890926848,1989.1857051301613,1973.060213019196,1892.682760093997,1848.68141727958
f,1728.8027588732566,2208.6924039429914,2209.1924192022466,2410.4485610522784,2410.948576311533,2398.198187200537,2389.4479201635795,2535.202368236335,2619.8299508652003,2521.951963866085,2534.5773491622667,2511.7016510513627,2409.3235267189552,2345.571581163976,2352.8218024231696,2313.6956083864866,2323.8209173863947,2475.7005523850216,2580.578753013703,2484.2008117923524,2425.324015015107,2437.6993926816617,2382.3227027191992,2347.9466536454365,2371.697378460036,2309.1954710531936,2521.576952421644,2610.8296761986144,2534.32734153264,2460.450086977752,2388.4478896450696,2521.7019562364576,2446.199652088992,2348.0716574602493,2496.076174199652,2426.699056978057,2382.1976989043856,2783.4599444563128,2704.8325449385056,2656.5810724204225,2642.7056489761044,2636.580462050233,2573.078524124882,2562.828211310159,2750.2089297158727,2855.837153233436,2934.589556566057,2993.4663533433027,2949.3400067140724,2885.338053529466
